fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA
2020-10-16,2,2,0,20,0,1,0,0,0,0,0,35,4,4,0,27,0,0,0,0,1,0,0,9,4,4,0,25,0,3,0,0,,,,4,4,4,0,39,0,0,0,1,,,,3,19,19,0,111,0,2,1,0,0,0,0,181,4,4,0,58,0,1,1,0,,,,27,162,160,2,992,0,61,7,1,10,8,8,111,46,46,0,277,0,0,0,0,,,,19,27,24,3,314,0,20,10,0,5,1,1,26,23,23,0,81,0,0,2,0,1,0,0,14,2,2,0,58,0,4,0,0,0,0,0,57,1,1,0,21,0,0,0,0,0,0,0,3,5,5,0,61,0,0,0,0,2,0,0,7,23,23,0,125,0,5,1,1,1,1,1,9
2020-10-17,2,2,0,7,0,0,0,0,,,,3,3,3,0,18,0,1,0,1,1,0,0,10,0,0,0,28,0,2,0,0,1,0,0,3,3,3,0,11,0,0,0,0,,,,1,10,10,0,82,0,0,0,0,0,0,0,86,2,2,0,17,0,0,1,0,,,,52,52,52,0,516,0,31,1,1,8,6,6,191,26,26,0,208,0,0,0,0,,,,52,30,30,0,409,0,0,8,1,2,1,1,39,9,9,0,28,0,0,0,0,0,0,0,17,1,1,0,28,0,1,0,0,,,,29,1,1,0,10,0,1,0,0,,,,,7,7,0,81,0,1,0,0,,,,14,4,4,0,41,0,1,1,0,0,0,0,39
2020-10-18,1,1,0,5,0,0,0,1,,,,2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,1,1,1,,2,2,0,10,0,0,0,0,,,,3,3,3,0,18,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,16,16,0,164,0,1,4,4,6,3,3,17,13,1,12,22,0,12,0,0,,,,6,13,13,0,129,0,0,3,0,0,0,0,8,9,9,0,13,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,10
2020-10-19,2,2,0,12,0,1,0,0,,,,1,3,3,0,41,0,0,0,0,,,,8,8,7,1,140,0,1,1,0,0,0,0,7,1,1,0,16,0,0,0,0,0,0,0,2,20,20,0,99,0,0,1,2,0,0,0,28,4,4,0,19,0,0,0,0,,,,1,109,109,0,747,0,24,3,4,3,3,3,595,39,39,0,258,0,0,2,0,,,,60,21,18,3,195,0,18,5,0,4,1,1,40,10,10,0,57,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,1,0,0,0,10,0,0,0,9,0,1,0,0,0,0,0,1,9,9,0,58,0,1,0,0,0,0,0,6,8,8,0,53,0,0,4,0,0,0,0,20
2020-10-20,0,0,0,4,0,0,0,0,,,,3,5,5,0,40,0,0,0,0,,,,4,36,36,0,131,0,1,2,0,0,0,0,6,2,2,0,16,0,0,0,0,,,,2,3,3,0,55,0,0,0,0,1,0,0,54,5,5,0,50,0,0,1,0,1,0,0,4,131,121,10,1099,0,77,13,1,14,7,7,333,22,22,0,124,0,0,1,0,,,,50,26,26,0,267,0,2,2,0,10,3,3,36,20,20,0,94,0,0,7,0,3,0,0,12,0,0,0,26,0,1,0,0,0,0,0,2,1,1,0,10,0,1,1,0,1,0,0,3,62,62,0,267,0,1,2,0,1,0,0,8,15,14,1,55,0,5,2,0,0,0,0,6
2020-10-21,0,0,0,8,0,0,0,0,,,,3,6,6,0,31,0,1,3,0,1,0,0,7,13,13,0,68,0,2,0,0,,,,6,3,3,0,16,0,0,0,0,,,,2,14,14,0,77,0,0,1,0,0,0,0,27,3,3,0,52,0,1,0,0,1,0,0,1,89,74,15,678,0,65,16,2,3,2,2,171,23,23,0,131,0,0,1,0,1,0,0,67,19,19,0,169,0,17,6,0,3,2,2,26,15,15,0,52,0,0,2,0,,,,9,0,0,0,11,0,0,0,0,,,,4,1,1,0,13,0,0,0,0,,,,2,5,5,0,53,0,2,1,0,1,0,0,8,3,3,0,43,0,6,3,0,1,0,0,28
2020-10-22,1,1,0,7,0,0,0,0,,,,3,6,6,0,32,0,1,0,0,0,0,0,7,10,10,0,62,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,,,,4,6,6,0,69,0,0,0,0,,,,19,0,0,0,15,0,0,0,0,4,0,0,4,154,146,8,1092,0,43,16,1,4,2,2,144,15,15,0,107,0,0,0,0,,,,54,12,7,5,134,0,15,5,1,2,2,2,12,19,19,0,106,0,0,3,0,,,,5,1,1,0,9,0,1,0,0,,,,1,32,32,0,89,0,0,1,0,0,0,0,1,12,12,0,64,0,0,0,0,0,0,0,5,2,2,0,28,0,0,0,0,0,0,0,54
2020-10-23,2,2,0,9,0,0,0,0,,,,4,1,1,0,21,0,0,0,0,0,0,0,5,2,2,0,27,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,,,,4,11,11,0,60,0,1,0,0,0,0,0,27,1,1,0,48,0,0,0,0,1,0,0,3,112,111,1,993,0,37,6,2,1,0,0,149,19,19,0,124,0,0,0,0,,,,44,17,17,0,178,0,1,4,0,1,1,1,25,14,14,0,59,0,0,1,0,0,0,0,24,1,1,0,9,0,0,0,0,0,0,0,6,31,31,0,163,0,0,0,0,0,0,0,1,3,3,0,48,0,0,0,0,0,0,0,6,10,10,0,45,0,3,0,0,1,0,0,21
2020-10-24,0,0,0,5,0,0,0,0,,,,2,3,3,0,29,0,0,0,0,0,0,0,2,3,2,1,28,0,3,1,0,0,0,0,3,0,0,0,10,0,0,0,0,,,,3,8,8,0,40,0,0,1,0,0,0,0,13,2,2,0,31,0,0,2,0,1,0,0,6,115,113,2,825,0,16,5,3,5,1,1,53,4,4,0,49,0,0,1,0,,,,26,22,22,0,169,0,1,3,0,3,1,1,29,17,17,0,72,0,0,2,0,,,,6,0,0,0,8,0,0,0,0,0,0,0,2,4,4,0,13,0,1,1,0,0,0,0,1,5,5,0,85,0,1,1,0,0,0,0,15,5,5,0,30,0,3,0,0,0,0,0,4
2020-10-25,0,0,0,2,0,0,0,0,,,,1,0,0,0,10,0,0,0,1,,,,,0,0,0,7,0,0,0,0,0,0,0,,3,3,0,13,0,0,0,0,,,,2,5,5,0,45,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,12,12,0,141,0,0,2,1,3,0,0,17,3,3,0,18,0,0,0,0,,,,1,2,2,0,67,0,0,0,0,10,0,0,12,4,4,0,10,0,0,0,0,,,,8,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,1,0,0,1,1,1,0,19,0,0,0,0,3,0,0,,1,1,0,4,0,0,0,0,1,0,0,
2020-10-26,1,1,0,5,0,0,0,0,,,,2,3,3,0,28,0,0,0,0,,,,5,7,7,0,32,0,1,0,0,0,0,0,7,2,2,0,13,0,0,0,0,,,,1,9,9,0,58,0,0,1,0,2,0,0,19,1,1,0,31,0,0,0,0,2,0,0,3,150,140,10,914,0,44,16,1,9,2,2,236,19,19,0,134,0,0,0,0,,,,40,19,18,1,158,0,13,2,0,4,1,1,19,27,27,0,107,0,0,6,0,0,0,0,10,1,1,0,5,0,0,0,0,,,,1,3,3,0,16,0,1,0,0,1,0,0,,9,9,0,73,0,1,0,0,2,0,0,9,6,6,0,46,0,1,0,0,1,0,0,18
2020-10-27,1,1,0,11,0,0,0,0,0,0,0,,9,9,0,66,0,2,1,0,,,,5,48,48,0,174,0,0,1,0,,,,34,1,1,0,7,0,0,0,0,,,,1,8,8,0,58,0,5,0,0,0,0,0,6,3,3,0,32,0,0,1,0,,,,5,86,86,0,782,0,49,7,2,4,2,2,194,6,6,0,58,0,0,0,0,0,0,0,24,15,14,1,154,0,1,2,0,1,0,0,28,18,18,0,65,0,0,4,0,,,,20,1,1,0,13,0,1,0,0,,,,,1,1,0,12,0,0,0,0,1,0,0,1,7,7,0,67,0,2,0,0,1,0,0,59,3,3,0,53,0,0,0,0,0,0,0,16
2020-10-28,1,1,0,8,0,0,0,0,,,,,2,2,0,19,0,0,0,0,,,,6,19,19,0,73,0,1,0,0,,,,12,3,3,0,14,0,0,0,0,,,,3,26,26,0,221,0,0,1,0,0,0,0,12,5,5,0,20,0,0,0,0,1,0,0,5,82,79,3,697,0,50,6,4,2,1,1,102,10,10,0,100,0,0,0,0,0,0,0,23,29,26,3,182,0,21,6,1,8,1,1,20,9,9,0,28,0,0,4,0,1,0,0,16,1,1,0,10,0,0,0,0,0,0,0,,1,1,0,10,0,0,0,0,,,,1,3,3,0,43,0,2,0,0,,,,3,4,4,0,32,0,0,2,0,,,,6
2020-10-29,1,1,0,4,0,0,1,0,1,0,0,2,5,5,0,36,0,2,0,1,0,0,0,5,3,3,0,23,0,1,0,0,,,,10,1,1,0,16,0,0,0,0,,,,1,8,8,0,54,0,0,0,0,1,0,0,8,4,4,0,15,0,0,1,0,,,,,103,103,0,671,0,36,8,1,5,0,0,176,11,11,0,85,0,0,0,0,,,,15,46,44,2,255,0,25,2,1,6,3,3,12,2,2,0,20,0,0,0,0,,,,15,2,2,0,11,0,0,0,0,,,,1,3,3,0,15,0,0,1,0,,,,31,0,0,0,48,0,0,0,0,0,0,0,11,2,2,0,29,0,1,0,0,1,1,1,5
2020-10-30,2,2,0,28,0,0,0,0,1,1,1,1,1,1,0,40,0,1,0,0,,,,2,2,2,0,31,0,1,0,0,,,,2,2,2,0,9,0,0,0,0,1,0,0,,12,12,0,61,0,0,1,0,1,0,0,10,3,3,0,29,0,0,1,0,,,,2,77,77,0,825,0,62,6,2,3,1,1,126,12,12,0,98,0,2,0,0,,,,20,44,44,0,203,0,4,4,0,10,4,4,24,3,3,0,39,0,0,0,0,2,0,0,12,15,15,0,65,0,0,1,0,,,,,4,4,0,43,0,0,0,0,3,3,3,31,4,4,0,63,0,0,0,0,1,0,0,3,1,1,0,29,0,3,0,0,,,,12
2020-10-31,0,0,0,9,0,0,0,0,,,,,4,4,0,41,0,0,0,0,1,1,1,4,4,4,0,36,0,2,0,0,,,,2,0,0,0,42,0,0,0,0,0,0,0,,7,7,0,53,0,0,0,0,,,,7,7,7,0,51,0,0,2,0,,,,1,60,60,0,794,0,21,2,0,3,2,2,115,3,3,0,51,0,0,0,0,,,,4,35,33,2,191,0,23,10,0,1,0,0,25,4,4,0,17,0,0,0,0,,,,19,15,15,0,96,0,0,1,0,0,0,0,,1,1,0,9,0,1,1,0,,,,4,2,2,0,46,0,0,0,0,0,0,0,7,2,2,0,23,0,0,1,0,,,,5
2020-11-01,0,0,0,1,0,0,0,0,1,0,0,,1,1,0,5,0,0,0,0,,,,,1,1,0,11,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,,,,2,4,4,0,48,0,0,0,0,1,0,0,3,1,1,0,10,0,0,0,0,2,0,0,,23,23,0,133,0,0,7,2,6,2,2,13,1,1,0,11,0,0,0,0,,,,15,11,11,0,96,0,0,2,0,11,3,3,3,2,2,0,24,0,0,1,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,,,,,6,6,0,32,0,0,1,0,4,0,0,1,1,1,0,9,0,0,0,0,1,0,0,1
2020-11-02,2,2,0,6,0,0,0,0,0,0,0,1,5,5,0,44,0,0,0,0,0,0,0,3,2,2,0,23,0,1,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,1,13,13,0,71,0,3,0,0,0,0,0,10,0,0,0,36,0,1,0,0,,,,2,94,91,3,716,0,54,5,0,7,4,4,133,4,4,0,110,0,0,0,0,,,,21,19,19,0,116,0,2,5,0,2,0,0,23,6,6,0,45,0,0,1,0,,,,26,0,0,0,14,0,3,0,0,0,0,0,,2,2,0,10,0,0,1,0,,,,3,13,13,0,103,0,0,0,1,3,0,0,7,6,6,0,52,0,1,1,0,0,0,0,6
2020-11-03,1,1,0,15,0,0,0,0,,,,1,8,8,0,36,0,0,1,0,,,,7,5,5,0,46,0,0,0,0,,,,47,2,2,0,21,0,0,0,0,,,,2,12,12,0,91,0,0,1,0,1,0,0,8,6,6,0,106,0,0,2,0,,,,3,112,111,1,939,0,22,10,1,3,2,2,101,12,12,0,196,0,0,0,0,,,,4,28,20,8,356,0,13,14,0,4,0,0,18,49,49,0,212,0,0,1,0,1,0,0,16,1,1,0,19,0,0,0,0,,,,1,3,0,3,16,0,3,3,0,,,,1,41,41,0,199,0,1,4,0,0,0,0,9,10,10,0,47,0,0,2,0,,,,4
2020-11-04,1,1,0,16,0,1,0,0,,,,1,5,5,0,29,0,0,0,0,,,,3,3,3,0,41,0,1,0,0,,,,21,1,1,0,5,0,0,0,0,,,,2,7,7,0,103,0,2,0,0,0,0,0,25,4,4,0,41,0,0,0,0,,,,3,113,113,0,977,0,24,4,3,3,1,1,88,17,17,0,131,0,0,0,0,0,0,0,9,45,45,0,285,0,1,21,0,2,0,0,27,35,35,0,175,0,0,2,0,0,0,0,10,6,6,0,28,0,1,0,0,,,,1,0,0,0,69,0,0,0,0,0,0,0,1,7,7,0,63,0,3,1,0,0,0,0,5,10,9,1,37,0,4,1,0,,,,5
2020-11-05,3,3,0,29,0,0,0,0,,,,2,3,2,1,33,0,3,1,0,,,,5,2,2,0,33,0,1,0,0,0,0,0,3,20,20,0,160,0,0,0,0,0,0,0,1,18,18,0,135,0,1,1,0,0,0,0,7,2,2,0,23,0,0,0,0,1,0,0,2,90,86,4,807,0,59,12,1,5,0,0,115,9,9,0,86,0,0,0,0,,,,12,27,25,2,269,0,29,8,0,4,3,3,46,32,32,0,147,0,0,2,0,0,0,0,6,2,2,0,11,0,0,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,3,6,6,0,65,0,2,1,0,2,0,0,1,7,7,0,42,0,0,0,0,0,0,0,2
2020-11-06,0,0,0,11,0,1,0,1,,,,3,1,1,0,23,0,0,0,0,0,0,0,1,4,4,0,37,0,0,0,0,0,0,0,2,0,0,0,77,0,0,0,0,,,,2,7,7,0,100,0,1,1,0,0,0,0,11,4,4,0,32,0,0,1,0,,,,3,124,122,2,887,0,42,2,0,5,4,4,78,16,16,0,119,0,0,0,0,,,,11,31,31,0,243,0,1,7,1,8,5,5,43,25,25,0,66,0,0,2,0,,,,5,1,1,0,9,0,0,0,0,,,,13,1,1,0,16,0,0,0,0,1,0,0,3,21,21,0,227,0,1,0,0,0,0,0,3,11,11,0,74,0,0,0,0,,,,1
2020-11-07,1,1,0,3,0,0,0,0,,,,,2,2,0,35,0,3,0,0,,,,5,2,2,0,22,0,0,0,0,,,,5,2,2,0,17,0,0,0,0,1,0,0,,8,8,0,63,0,0,0,0,1,0,0,8,0,0,0,60,0,0,0,0,1,0,0,8,102,100,2,710,0,27,4,1,7,5,5,65,8,8,0,66,0,0,1,0,,,,3,33,33,0,193,0,1,3,0,5,2,2,36,10,10,0,42,0,0,3,0,1,0,0,3,3,3,0,22,0,0,0,0,,,,13,6,6,0,17,0,0,0,0,1,1,1,1,22,22,0,91,0,3,7,0,,,,2,39,39,0,125,0,0,0,0,,,,2
2020-11-08,0,0,0,3,0,0,0,0,0,0,0,,4,4,0,17,0,0,0,0,,,,1,3,3,0,15,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,3,0,19,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,1,232,231,1,1229,0,18,25,1,2,1,1,22,3,3,0,14,0,0,0,0,0,0,0,1,7,6,1,114,0,15,1,0,3,2,2,9,14,14,0,49,0,0,1,0,2,0,0,3,0,0,0,2,0,0,0,0,,,,,0,0,0,6,0,0,0,0,0,0,0,,9,9,0,53,0,1,0,1,0,0,0,5,10,10,0,78,0,0,0,0,,,,1
2020-11-09,0,0,0,8,0,0,0,0,,,,2,3,3,0,32,0,0,0,0,0,0,0,4,2,2,0,36,0,0,0,0,1,1,1,2,1,1,0,17,0,1,0,0,,,,1,8,8,0,80,0,0,0,0,,,,13,3,3,0,31,0,0,1,0,1,0,0,,83,82,1,773,0,42,4,1,3,2,2,105,12,12,0,121,0,0,0,0,,,,4,15,15,0,165,0,1,2,0,6,4,4,18,12,12,0,41,0,0,2,0,0,0,0,8,0,0,0,32,0,0,0,0,,,,1,2,2,0,64,0,2,2,0,1,0,0,1,8,8,0,87,0,2,2,0,0,0,0,11,3,3,0,41,0,0,0,0,0,0,0,6
2020-11-10,0,0,0,5,0,0,0,0,0,0,0,,8,8,0,35,0,1,0,0,,,,10,1,1,0,30,0,1,0,0,,,,8,0,0,0,11,0,0,0,0,,,,2,9,9,0,56,0,1,0,0,1,0,0,10,3,3,0,46,0,0,1,0,,,,2,105,104,1,916,0,89,7,1,10,4,4,103,10,10,0,221,0,0,1,0,,,,13,33,33,0,248,0,0,1,0,9,4,4,16,19,19,0,67,0,0,5,0,1,0,0,50,0,0,0,23,0,0,0,0,,,,1,1,1,0,138,0,1,0,0,,,,,3,3,0,56,0,2,0,0,0,0,0,39,4,4,0,50,0,1,0,0,0,0,0,8
2020-11-11,0,0,0,6,0,0,0,0,,,,1,3,3,0,41,0,0,0,0,0,0,0,3,6,6,0,33,0,0,0,0,,,,2,1,1,0,12,0,0,0,0,0,0,0,1,8,8,0,67,0,0,0,0,0,0,0,9,1,1,0,13,0,0,0,0,2,0,0,6,81,81,0,736,0,118,5,1,8,4,4,112,14,14,0,270,0,0,0,0,,,,19,19,17,2,266,0,2,3,0,6,1,1,44,17,17,0,72,0,0,2,0,0,0,0,33,2,2,0,7,0,0,0,0,,,,2,4,4,0,17,0,0,0,0,,,,,2,2,0,39,0,0,0,1,,,,4,9,9,0,44,0,0,0,0,1,1,1,7
2020-11-12,1,0,1,6,0,1,1,0,0,0,0,3,2,2,0,26,0,3,0,0,,,,3,2,2,0,23,0,0,0,0,2,2,2,2,0,0,0,9,0,0,0,0,1,0,0,19,5,5,0,77,0,1,1,0,,,,16,2,2,0,25,0,0,0,0,1,0,0,2,83,79,4,719,0,132,5,3,8,4,4,87,18,18,0,276,0,0,1,0,,,,8,31,28,3,197,0,15,6,0,0,0,0,27,14,14,0,47,0,0,1,0,0,0,0,29,1,1,0,12,0,0,1,0,,,,2,1,1,0,10,0,0,0,0,,,,1,4,4,0,49,0,2,0,1,0,0,0,5,4,4,0,24,0,2,0,0,1,0,0,7
2020-11-13,2,2,0,52,0,1,0,0,,,,,2,2,0,26,0,2,0,0,,,,1,1,1,0,23,0,2,0,0,1,1,1,4,0,0,0,10,0,0,0,0,0,0,0,,12,12,0,82,0,0,0,0,1,0,0,8,9,9,0,33,0,0,3,0,1,0,0,3,69,68,1,703,0,128,6,0,6,5,5,122,10,10,0,186,0,0,0,0,,,,17,34,34,0,299,0,2,3,0,0,0,0,28,24,24,0,85,0,0,0,0,0,0,0,24,8,8,0,42,0,0,0,0,,,,4,3,2,1,21,0,2,1,0,,,,2,5,5,0,36,0,1,0,0,0,0,0,20,4,4,0,41,0,3,0,0,0,0,0,9
2020-11-14,0,0,0,9,0,0,0,0,,,,1,1,1,0,27,0,2,0,0,0,0,0,2,4,4,0,41,0,0,0,0,0,0,0,1,2,2,0,10,0,0,0,0,,,,2,11,11,0,59,0,0,3,0,0,0,0,7,5,5,0,29,0,0,2,0,1,0,0,,59,55,4,920,0,209,3,1,5,1,1,94,4,4,0,81,0,0,0,0,,,,8,22,22,0,397,0,2,4,0,7,2,2,33,20,20,0,75,0,0,5,0,0,0,0,10,1,1,0,15,0,0,0,0,,,,5,1,1,0,12,0,0,0,0,,,,5,1,1,0,52,0,3,0,0,,,,15,2,2,0,25,0,0,0,0,,,,37
2020-11-15,5,5,0,16,0,0,1,0,,,,,0,0,0,8,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,2,2,2,3,2,2,0,7,0,0,0,0,1,0,0,,6,6,0,22,0,1,0,0,0,0,0,5,3,3,0,35,0,0,1,0,,,,,9,9,0,169,0,1,0,1,3,1,1,206,2,2,0,27,0,0,0,0,0,0,0,3,5,5,0,56,0,0,1,0,10,4,4,6,4,4,0,21,0,0,0,0,0,0,0,12,1,1,0,3,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,,,,,0,0,0,5,0,0,0,0,2,0,0,9,2,2,0,7,0,0,0,0,0,0,0,10
2020-11-16,4,4,0,15,0,0,0,0,,,,,3,3,0,29,0,1,0,0,,,,3,5,5,0,35,0,3,0,0,0,0,0,2,2,2,0,11,0,0,0,0,,,,1,11,11,0,80,0,0,0,0,2,0,0,8,6,6,0,30,0,0,2,0,,,,1,83,80,3,839,0,208,7,0,9,3,3,90,12,12,0,187,0,0,0,0,1,0,0,11,22,17,5,148,0,15,6,0,4,2,2,17,11,11,0,100,0,0,2,0,1,0,0,11,2,2,0,8,0,0,0,0,,,,,3,3,0,15,0,2,0,0,0,0,0,3,1,1,0,36,0,3,0,1,,,,10,13,13,0,65,0,1,0,0,1,0,0,1
2020-11-17,0,0,0,11,0,0,0,0,,,,1,3,3,0,41,0,1,0,0,,,,7,3,3,0,46,0,6,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,,11,11,0,96,0,1,0,0,0,0,0,7,3,3,0,39,0,0,0,0,1,0,0,8,84,83,1,996,0,220,2,3,2,2,2,109,12,12,0,152,0,0,0,0,0,0,0,9,15,15,0,117,0,0,2,1,7,4,4,43,19,19,0,84,0,0,1,0,0,0,0,18,0,0,0,25,0,0,0,0,0,0,0,,1,1,0,9,0,0,0,0,0,0,0,4,3,3,0,37,0,1,1,0,0,0,0,6,16,16,0,106,0,0,0,0,1,0,0,6
2020-11-18,1,1,0,10,0,0,0,0,,,,,7,7,0,38,0,2,0,0,,,,5,3,3,0,23,0,0,0,0,,,,7,2,2,0,9,0,0,0,0,,,,2,8,8,0,62,0,2,0,0,0,0,0,9,6,6,0,19,0,0,1,0,1,0,0,1,71,67,4,833,0,211,6,0,3,2,2,80,9,9,0,96,0,1,0,0,0,0,0,13,20,15,5,137,0,12,6,1,3,0,0,22,16,16,0,51,0,0,3,0,0,0,0,13,1,1,0,17,0,0,0,0,0,0,0,5,2,2,0,11,0,0,1,0,,,,4,4,4,0,49,0,1,1,0,1,0,0,5,5,5,0,67,0,1,1,0,0,0,0,9
2020-11-19,3,3,0,11,0,0,0,0,,,,,0,0,0,31,0,0,0,0,,,,3,2,2,0,27,0,3,1,0,0,0,0,2,3,3,0,16,0,0,1,0,,,,1,2,2,0,40,0,2,0,0,1,0,0,6,2,2,0,28,0,1,1,0,1,0,0,4,72,63,9,801,0,141,16,0,5,5,5,82,7,7,0,104,0,0,0,0,1,0,0,17,11,9,2,127,0,11,3,0,2,2,2,29,20,20,0,69,0,0,4,0,,,,16,2,2,0,18,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,,,,1,4,4,0,61,0,5,0,1,0,0,0,4,2,1,1,25,0,3,1,0,,,,3
2020-11-20,2,2,0,15,0,0,0,0,,,,2,1,1,0,21,0,2,0,0,,,,2,7,3,4,29,0,5,4,0,1,1,1,1,2,2,0,9,0,0,0,0,,,,,6,6,0,53,0,5,0,0,0,0,0,11,1,1,0,43,0,0,0,0,0,0,0,8,93,86,7,776,0,83,14,0,17,12,12,69,8,8,0,135,0,0,0,0,,,,11,15,11,4,151,0,22,5,0,7,5,5,35,15,15,0,54,0,0,2,0,,,,22,0,0,0,7,0,2,0,0,0,0,0,8,2,2,0,12,0,1,0,0,,,,2,3,3,0,52,0,2,0,0,,,,7,2,2,0,23,0,0,1,0,,,,5
