iso_code,continent,location,date,total_cases_per_million,total_deaths_per_million,hospital_beds_per_thousand
PER,South America,Peru,2020-12-21,30253.599,1125.293,1.6
PER,South America,Peru,2020-12-22,30282.654,1127.416,1.6
PER,South America,Peru,2020-12-23,30333.546,1128.781,1.6
PER,South America,Peru,2020-12-24,30333.546,1128.781,1.6
PER,South America,Peru,2020-12-25,30449.675,1131.784,1.6
PER,South America,Peru,2020-12-26,30497.11,1133.331,1.6
PER,South America,Peru,2020-12-27,30497.11,1133.331,1.6
PER,South America,Peru,2020-12-28,30561.134,1136.545,1.6
PER,South America,Peru,2020-12-29,30599.075,1138.092,1.6
PER,South America,Peru,2020-12-30,30647.238,1139.578,1.6
PER,South America,Peru,2020-12-31,30787.994,1142.793,1.6
PER,South America,Peru,2021-01-01,30787.994,1142.793,1.6
PER,South America,Peru,2021-01-02,30787.994,1142.793,1.6
PER,South America,Peru,2021-01-03,30877.828,1145.614,1.6
SUR,South America,Suriname,2020-02-23,0,0,3.1
SUR,South America,Suriname,2020-02-24,0,0,3.1
SUR,South America,Suriname,2020-02-25,0,0,3.1
SUR,South America,Suriname,2020-02-26,0,0,3.1
SUR,South America,Suriname,2020-02-27,0,0,3.1
SUR,South America,Suriname,2020-02-28,0,0,3.1
SUR,South America,Suriname,2020-02-29,0,0,3.1
SUR,South America,Suriname,2020-03-01,0,0,3.1
SUR,South America,Suriname,2020-03-02,0,0,3.1
SUR,South America,Suriname,2020-03-03,0,0,3.1
SUR,South America,Suriname,2020-03-04,0,0,3.1
SUR,South America,Suriname,2020-03-05,0,0,3.1
SUR,South America,Suriname,2020-03-06,0,0,3.1
SUR,South America,Suriname,2020-03-07,0,0,3.1
SUR,South America,Suriname,2020-03-08,0,0,3.1
SUR,South America,Suriname,2020-03-09,0,0,3.1
SUR,South America,Suriname,2020-03-10,0,0,3.1
SUR,South America,Suriname,2020-03-11,0,0,3.1
SUR,South America,Suriname,2020-03-12,0,0,3.1
SUR,South America,Suriname,2020-03-13,0,0,3.1
SUR,South America,Suriname,2020-03-14,1.705,0,3.1
SUR,South America,Suriname,2020-03-15,1.705,0,3.1
SUR,South America,Suriname,2020-03-16,1.705,0,3.1
SUR,South America,Suriname,2020-03-17,1.705,0,3.1
SUR,South America,Suriname,2020-03-18,1.705,0,3.1
SUR,South America,Suriname,2020-03-19,1.705,0,3.1
SUR,South America,Suriname,2020-03-20,6.819,0,3.1
SUR,South America,Suriname,2020-03-21,6.819,0,3.1
SUR,South America,Suriname,2020-03-22,8.523,0,3.1
SUR,South America,Suriname,2020-03-23,8.523,0,3.1
SUR,South America,Suriname,2020-03-24,11.932,0,3.1
SUR,South America,Suriname,2020-03-25,13.637,0,3.1
SUR,South America,Suriname,2020-03-26,13.637,0,3.1
SUR,South America,Suriname,2020-03-27,13.637,0,3.1
SUR,South America,Suriname,2020-03-28,13.637,0,3.1
SUR,South America,Suriname,2020-03-29,13.637,0,3.1
SUR,South America,Suriname,2020-03-30,13.637,0,3.1
SUR,South America,Suriname,2020-03-31,15.342,0,3.1
SUR,South America,Suriname,2020-04-01,17.046,0,3.1
SUR,South America,Suriname,2020-04-02,17.046,0,3.1
SUR,South America,Suriname,2020-04-03,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-04,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-05,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-06,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-07,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-08,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-09,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-10,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-11,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-12,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-13,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-14,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-15,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-16,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-17,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-18,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-19,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-20,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-21,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-22,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-23,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-24,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-25,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-26,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-27,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-28,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-29,17.046,1.705,3.1
SUR,South America,Suriname,2020-04-30,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-01,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-02,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-03,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-04,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-05,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-06,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-07,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-08,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-09,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-10,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-11,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-12,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-13,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-14,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-15,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-16,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-17,17.046,1.705,3.1
SUR,South America,Suriname,2020-05-18,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-19,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-20,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-21,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-22,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-23,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-24,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-25,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-26,18.751,1.705,3.1
SUR,South America,Suriname,2020-05-27,20.456,1.705,3.1
SUR,South America,Suriname,2020-05-28,20.456,1.705,3.1
SUR,South America,Suriname,2020-05-29,20.456,1.705,3.1
SUR,South America,Suriname,2020-05-30,23.865,1.705,3.1
SUR,South America,Suriname,2020-05-31,39.207,1.705,3.1
SUR,South America,Suriname,2020-06-01,75.004,1.705,3.1
SUR,South America,Suriname,2020-06-02,92.051,1.705,3.1
SUR,South America,Suriname,2020-06-03,126.143,1.705,3.1
SUR,South America,Suriname,2020-06-04,139.781,1.705,3.1
SUR,South America,Suriname,2020-06-05,153.418,1.705,3.1
SUR,South America,Suriname,2020-06-06,170.464,1.705,3.1
SUR,South America,Suriname,2020-06-07,207.966,1.705,3.1
SUR,South America,Suriname,2020-06-08,218.194,3.409,3.1
SUR,South America,Suriname,2020-06-09,233.536,3.409,3.1
SUR,South America,Suriname,2020-06-10,245.468,3.409,3.1
SUR,South America,Suriname,2020-06-11,286.38,3.409,3.1
SUR,South America,Suriname,2020-06-12,318.768,5.114,3.1
SUR,South America,Suriname,2020-06-13,334.11,5.114,3.1
SUR,South America,Suriname,2020-06-14,354.565,5.114,3.1
SUR,South America,Suriname,2020-06-15,390.363,8.523,3.1
SUR,South America,Suriname,2020-06-16,402.295,10.228,3.1
SUR,South America,Suriname,2020-06-17,444.911,10.228,3.1
SUR,South America,Suriname,2020-06-18,472.185,11.932,3.1
SUR,South America,Suriname,2020-06-19,499.46,13.637,3.1
SUR,South America,Suriname,2020-06-20,516.506,13.637,3.1
SUR,South America,Suriname,2020-06-21,535.257,13.637,3.1
SUR,South America,Suriname,2020-06-22,543.78,13.637,3.1
SUR,South America,Suriname,2020-06-23,543.78,15.342,3.1
SUR,South America,Suriname,2020-06-24,608.557,17.046,3.1
SUR,South America,Suriname,2020-06-25,635.831,17.046,3.1
SUR,South America,Suriname,2020-06-26,663.105,17.046,3.1
SUR,South America,Suriname,2020-06-27,796.067,18.751,3.1
SUR,South America,Suriname,2020-06-28,835.274,18.751,3.1
SUR,South America,Suriname,2020-06-29,854.025,22.16,3.1
SUR,South America,Suriname,2020-06-30,877.89,22.16,3.1
SUR,South America,Suriname,2020-07-01,911.983,22.16,3.1
SUR,South America,Suriname,2020-07-02,932.438,22.16,3.1
SUR,South America,Suriname,2020-07-03,956.303,22.16,3.1
SUR,South America,Suriname,2020-07-04,963.122,23.865,3.1
SUR,South America,Suriname,2020-07-05,1012.556,23.865,3.1
SUR,South America,Suriname,2020-07-06,1046.649,23.865,3.1
SUR,South America,Suriname,2020-07-07,1080.742,25.57,3.1
SUR,South America,Suriname,2020-07-08,1133.586,28.979,3.1
SUR,South America,Suriname,2020-07-09,1183.02,28.979,3.1
SUR,South America,Suriname,2020-07-10,1237.569,30.684,3.1
SUR,South America,Suriname,2020-07-11,1263.139,30.684,3.1
SUR,South America,Suriname,2020-07-12,1263.139,30.684,3.1
SUR,South America,Suriname,2020-07-13,1329.619,30.684,3.1
SUR,South America,Suriname,2020-07-14,1365.417,30.684,3.1
SUR,South America,Suriname,2020-07-15,1426.784,30.684,3.1
SUR,South America,Suriname,2020-07-16,1540.995,30.684,3.1
SUR,South America,Suriname,2020-07-17,1607.476,32.388,3.1
SUR,South America,Suriname,2020-07-18,1706.345,34.093,3.1
SUR,South America,Suriname,2020-07-19,1754.075,35.797,3.1
SUR,South America,Suriname,2020-07-20,1839.307,35.797,3.1
SUR,South America,Suriname,2020-07-21,1927.948,35.797,3.1
SUR,South America,Suriname,2020-07-22,2004.657,35.797,3.1
SUR,South America,Suriname,2020-07-23,2103.526,39.207,3.1
SUR,South America,Suriname,2020-07-24,2224.556,39.207,3.1
SUR,South America,Suriname,2020-07-25,2354.108,39.207,3.1
SUR,South America,Suriname,2020-07-26,2452.977,39.207,3.1
SUR,South America,Suriname,2020-07-27,2527.982,40.911,3.1
SUR,South America,Suriname,2020-07-28,2574.007,40.911,3.1
SUR,South America,Suriname,2020-07-29,2739.357,44.321,3.1
SUR,South America,Suriname,2020-07-30,2739.357,44.321,3.1
SUR,South America,Suriname,2020-07-31,2812.657,44.321,3.1
SUR,South America,Suriname,2020-08-01,3000.167,44.321,3.1
SUR,South America,Suriname,2020-08-02,3151.88,46.025,3.1
SUR,South America,Suriname,2020-08-03,3226.884,46.025,3.1
SUR,South America,Suriname,2020-08-04,3376.893,46.025,3.1
SUR,South America,Suriname,2020-08-05,3494.513,46.025,3.1
SUR,South America,Suriname,2020-08-06,3572.926,49.435,3.1
SUR,South America,Suriname,2020-08-07,3755.323,49.435,3.1
SUR,South America,Suriname,2020-08-08,3930.901,49.435,3.1
SUR,South America,Suriname,2020-08-09,4075.795,49.435,3.1
SUR,South America,Suriname,2020-08-10,4242.85,51.139,3.1
SUR,South America,Suriname,2020-08-11,4362.175,66.481,3.1
SUR,South America,Suriname,2020-08-12,4522.411,66.481,3.1
SUR,South America,Suriname,2020-08-13,4706.512,68.186,3.1
SUR,South America,Suriname,2020-08-14,4837.769,69.89,3.1
SUR,South America,Suriname,2020-08-15,5047.44,71.595,3.1
SUR,South America,Suriname,2020-08-16,5141.195,80.118,3.1
SUR,South America,Suriname,2020-08-17,5245.178,81.823,3.1
SUR,South America,Suriname,2020-08-18,5482.123,92.051,3.1
SUR,South America,Suriname,2020-08-19,5616.79,92.051,3.1
SUR,South America,Suriname,2020-08-20,5737.819,93.755,3.1
SUR,South America,Suriname,2020-08-21,5898.056,95.46,3.1
SUR,South America,Suriname,2020-08-22,6083.861,97.165,3.1
SUR,South America,Suriname,2020-08-23,6148.638,98.869,3.1
SUR,South America,Suriname,2020-08-24,6191.254,102.278,3.1
SUR,South America,Suriname,2020-08-25,6303.76,103.983,3.1
SUR,South America,Suriname,2020-08-26,6348.081,105.688,3.1
SUR,South America,Suriname,2020-08-27,6465.701,112.506,3.1
SUR,South America,Suriname,2020-08-28,6559.456,112.506,3.1
SUR,South America,Suriname,2020-08-29,6740.148,114.211,3.1
SUR,South America,Suriname,2020-08-30,6833.903,114.211,3.1
SUR,South America,Suriname,2020-08-31,6876.519,121.029,3.1
SUR,South America,Suriname,2020-09-01,6970.274,122.734,3.1
SUR,South America,Suriname,2020-09-02,7072.553,122.734,3.1
SUR,South America,Suriname,2020-09-03,7185.059,124.439,3.1
SUR,South America,Suriname,2020-09-04,7248.131,127.848,3.1
SUR,South America,Suriname,2020-09-05,7364.046,129.553,3.1
SUR,South America,Suriname,2020-09-06,7408.367,144.894,3.1
SUR,South America,Suriname,2020-09-07,7432.232,155.122,3.1
SUR,South America,Suriname,2020-09-08,7532.806,155.122,3.1
SUR,South America,Suriname,2020-09-09,7580.536,156.827,3.1
SUR,South America,Suriname,2020-09-10,7631.675,158.532,3.1
SUR,South America,Suriname,2020-09-11,7720.316,158.532,3.1
SUR,South America,Suriname,2020-09-12,7805.548,158.532,3.1
SUR,South America,Suriname,2020-09-13,7810.662,158.532,3.1
SUR,South America,Suriname,2020-09-14,7860.097,161.941,3.1
SUR,South America,Suriname,2020-09-15,7883.962,161.941,3.1
SUR,South America,Suriname,2020-09-16,7918.055,161.941,3.1
SUR,South America,Suriname,2020-09-17,7962.375,161.941,3.1
SUR,South America,Suriname,2020-09-18,7996.468,163.645,3.1
SUR,South America,Suriname,2020-09-19,8027.152,165.35,3.1
SUR,South America,Suriname,2020-09-20,8051.016,165.35,3.1
SUR,South America,Suriname,2020-09-21,8079.995,165.35,3.1
SUR,South America,Suriname,2020-09-22,8112.384,170.464,3.1
SUR,South America,Suriname,2020-09-23,8146.476,172.169,3.1
SUR,South America,Suriname,2020-09-24,8163.523,173.873,3.1
SUR,South America,Suriname,2020-09-25,8211.253,173.873,3.1
SUR,South America,Suriname,2020-09-26,8235.118,173.873,3.1
SUR,South America,Suriname,2020-09-27,8241.936,173.873,3.1
SUR,South America,Suriname,2020-09-28,8243.641,173.873,3.1
SUR,South America,Suriname,2020-09-29,8289.666,177.283,3.1
SUR,South America,Suriname,2020-09-30,8313.531,177.283,3.1
SUR,South America,Suriname,2020-10-01,8337.396,178.987,3.1
SUR,South America,Suriname,2020-10-02,8351.033,178.987,3.1
SUR,South America,Suriname,2020-10-03,8393.649,180.692,3.1
SUR,South America,Suriname,2020-10-04,8422.628,180.692,3.1
SUR,South America,Suriname,2020-10-05,8444.788,180.692,3.1
SUR,South America,Suriname,2020-10-06,8463.539,180.692,3.1
SUR,South America,Suriname,2020-10-07,8487.404,180.692,3.1
SUR,South America,Suriname,2020-10-08,8530.02,180.692,3.1
SUR,South America,Suriname,2020-10-09,8553.885,180.692,3.1
SUR,South America,Suriname,2020-10-10,8582.864,182.397,3.1
SUR,South America,Suriname,2020-10-11,8610.139,182.397,3.1
SUR,South America,Suriname,2020-10-12,8622.071,182.397,3.1
SUR,South America,Suriname,2020-10-13,8645.936,182.397,3.1
SUR,South America,Suriname,2020-10-14,8664.687,184.101,3.1
SUR,South America,Suriname,2020-10-15,8683.438,185.806,3.1
SUR,South America,Suriname,2020-10-16,8715.826,185.806,3.1
SUR,South America,Suriname,2020-10-17,8732.873,185.806,3.1
SUR,South America,Suriname,2020-10-18,8744.805,185.806,3.1
SUR,South America,Suriname,2020-10-19,8749.919,185.806,3.1
SUR,South America,Suriname,2020-10-20,8768.67,185.806,3.1
SUR,South America,Suriname,2020-10-21,8778.898,185.806,3.1
SUR,South America,Suriname,2020-10-22,8785.716,185.806,3.1
SUR,South America,Suriname,2020-10-23,8787.421,185.806,3.1
SUR,South America,Suriname,2020-10-24,8806.172,185.806,3.1
SUR,South America,Suriname,2020-10-25,8812.991,185.806,3.1
SUR,South America,Suriname,2020-10-26,8830.037,187.51,3.1
SUR,South America,Suriname,2020-10-27,8841.97,189.215,3.1
SUR,South America,Suriname,2020-10-28,8850.493,189.215,3.1
SUR,South America,Suriname,2020-10-29,8859.016,189.215,3.1
SUR,South America,Suriname,2020-10-30,8865.835,189.215,3.1
SUR,South America,Suriname,2020-10-31,8869.244,189.215,3.1
SUR,South America,Suriname,2020-11-01,8881.176,189.215,3.1
SUR,South America,Suriname,2020-11-02,8884.586,189.215,3.1
SUR,South America,Suriname,2020-11-03,8894.813,189.215,3.1
SUR,South America,Suriname,2020-11-04,8898.223,190.92,3.1
SUR,South America,Suriname,2020-11-05,8906.746,190.92,3.1
SUR,South America,Suriname,2020-11-06,8910.155,190.92,3.1
SUR,South America,Suriname,2020-11-07,8922.088,192.624,3.1
SUR,South America,Suriname,2020-11-08,8930.611,192.624,3.1
SUR,South America,Suriname,2020-11-09,8934.02,192.624,3.1
SUR,South America,Suriname,2020-11-10,8940.839,192.624,3.1
SUR,South America,Suriname,2020-11-11,8956.181,192.624,3.1
SUR,South America,Suriname,2020-11-12,8968.113,194.329,3.1
SUR,South America,Suriname,2020-11-13,8980.045,194.329,3.1
SUR,South America,Suriname,2020-11-14,8990.273,194.329,3.1
SUR,South America,Suriname,2020-11-15,8990.273,194.329,3.1
SUR,South America,Suriname,2020-11-16,8991.978,196.034,3.1
SUR,South America,Suriname,2020-11-17,8997.092,197.738,3.1
SUR,South America,Suriname,2020-11-18,9003.91,197.738,3.1
SUR,South America,Suriname,2020-11-19,9007.32,197.738,3.1
SUR,South America,Suriname,2020-11-20,9015.843,197.738,3.1
SUR,South America,Suriname,2020-11-21,9026.071,197.738,3.1
SUR,South America,Suriname,2020-11-22,9027.775,197.738,3.1
SUR,South America,Suriname,2020-11-23,9029.48,197.738,3.1
SUR,South America,Suriname,2020-11-24,9034.594,199.443,3.1
SUR,South America,Suriname,2020-11-25,9043.117,199.443,3.1
SUR,South America,Suriname,2020-11-26,9046.526,199.443,3.1
SUR,South America,Suriname,2020-11-27,9053.345,199.443,3.1
SUR,South America,Suriname,2020-11-28,9055.05,199.443,3.1
SUR,South America,Suriname,2020-11-29,9055.05,199.443,3.1
SUR,South America,Suriname,2020-11-30,9055.05,199.443,3.1
SUR,South America,Suriname,2020-12-01,9066.982,199.443,3.1
SUR,South America,Suriname,2020-12-02,9068.687,199.443,3.1
SUR,South America,Suriname,2020-12-03,9072.096,199.443,3.1
SUR,South America,Suriname,2020-12-04,9072.096,199.443,3.1
SUR,South America,Suriname,2020-12-05,9075.505,199.443,3.1
SUR,South America,Suriname,2020-12-06,9075.505,199.443,3.1
SUR,South America,Suriname,2020-12-07,9077.21,199.443,3.1
SUR,South America,Suriname,2020-12-08,9078.915,199.443,3.1
SUR,South America,Suriname,2020-12-09,9090.847,199.443,3.1
SUR,South America,Suriname,2020-12-10,9097.666,199.443,3.1
SUR,South America,Suriname,2020-12-11,9101.075,199.443,3.1
SUR,South America,Suriname,2020-12-12,9102.78,199.443,3.1
SUR,South America,Suriname,2020-12-13,9124.94,199.443,3.1
SUR,South America,Suriname,2020-12-14,9135.168,199.443,3.1
SUR,South America,Suriname,2020-12-15,9172.67,199.443,3.1
SUR,South America,Suriname,2020-12-16,9206.763,199.443,3.1
SUR,South America,Suriname,2020-12-17,9252.788,199.443,3.1
SUR,South America,Suriname,2020-12-18,9305.632,199.443,3.1
SUR,South America,Suriname,2020-12-19,9394.273,201.148,3.1
SUR,South America,Suriname,2020-12-20,9464.163,201.148,3.1
SUR,South America,Suriname,2020-12-21,9517.007,201.148,3.1
SUR,South America,Suriname,2020-12-22,9663.606,201.148,3.1
SUR,South America,Suriname,2020-12-23,9774.408,201.148,3.1
SUR,South America,Suriname,2020-12-24,9903.961,201.148,3.1
SUR,South America,Suriname,2020-12-25,10023.285,202.852,3.1
SUR,South America,Suriname,2020-12-26,10122.155,202.852,3.1
SUR,South America,Suriname,2020-12-27,10190.34,202.852,3.1
SUR,South America,Suriname,2020-12-28,10250.003,204.557,3.1
SUR,South America,Suriname,2020-12-29,10394.897,204.557,3.1
SUR,South America,Suriname,2020-12-30,10536.382,206.261,3.1
SUR,South America,Suriname,2020-12-31,10585.817,207.966,3.1
SUR,South America,Suriname,2021-01-01,10700.028,209.671,3.1
SUR,South America,Suriname,2021-01-02,10812.534,209.671,3.1
SUR,South America,Suriname,2021-01-03,10897.766,209.671,3.1
URY,South America,Uruguay,2020-02-23,0,0,2.8
URY,South America,Uruguay,2020-02-24,0,0,2.8
URY,South America,Uruguay,2020-02-25,0,0,2.8
URY,South America,Uruguay,2020-02-26,0,0,2.8
URY,South America,Uruguay,2020-02-27,0,0,2.8
URY,South America,Uruguay,2020-02-28,0,0,2.8
URY,South America,Uruguay,2020-02-29,0,0,2.8
URY,South America,Uruguay,2020-03-01,0,0,2.8
URY,South America,Uruguay,2020-03-02,0,0,2.8
URY,South America,Uruguay,2020-03-03,0,0,2.8
URY,South America,Uruguay,2020-03-04,0,0,2.8
URY,South America,Uruguay,2020-03-05,0,0,2.8
URY,South America,Uruguay,2020-03-06,0,0,2.8
URY,South America,Uruguay,2020-03-07,0,0,2.8
URY,South America,Uruguay,2020-03-08,0,0,2.8
URY,South America,Uruguay,2020-03-09,0,0,2.8
URY,South America,Uruguay,2020-03-10,0,0,2.8
URY,South America,Uruguay,2020-03-11,0,0,2.8
URY,South America,Uruguay,2020-03-12,0,0,2.8
URY,South America,Uruguay,2020-03-13,1.152,0,2.8
URY,South America,Uruguay,2020-03-14,1.727,0,2.8
URY,South America,Uruguay,2020-03-15,2.303,0,2.8
URY,South America,Uruguay,2020-03-16,8.348,0,2.8
URY,South America,Uruguay,2020-03-17,14.394,0,2.8
URY,South America,Uruguay,2020-03-18,22.742,0,2.8
URY,South America,Uruguay,2020-03-19,27.06,0,2.8
URY,South America,Uruguay,2020-03-20,31.666,0,2.8
URY,South America,Uruguay,2020-03-21,38.863,0,2.8
URY,South America,Uruguay,2020-03-22,45.484,0,2.8
URY,South America,Uruguay,2020-03-23,46.636,0,2.8
URY,South America,Uruguay,2020-03-24,54.408,0,2.8
URY,South America,Uruguay,2020-03-25,62.469,0,2.8
URY,South America,Uruguay,2020-03-26,68.514,0,2.8
URY,South America,Uruguay,2020-03-27,78.878,0,2.8
URY,South America,Uruguay,2020-03-28,87.226,0.288,2.8
URY,South America,Uruguay,2020-03-29,88.953,0.288,2.8
URY,South America,Uruguay,2020-03-30,92.12,0.288,2.8
URY,South America,Uruguay,2020-03-31,97.302,0.288,2.8
URY,South America,Uruguay,2020-04-01,100.756,0.576,2.8
URY,South America,Uruguay,2020-04-02,106.226,1.152,2.8
URY,South America,Uruguay,2020-04-03,111.12,1.152,2.8
URY,South America,Uruguay,2020-04-04,115.15,1.439,2.8
URY,South America,Uruguay,2020-04-05,116.877,1.727,2.8
URY,South America,Uruguay,2020-04-06,119.468,1.727,2.8
URY,South America,Uruguay,2020-04-07,122.059,2.015,2.8
URY,South America,Uruguay,2020-04-08,131.271,2.015,2.8
URY,South America,Uruguay,2020-04-09,136.165,2.015,2.8
URY,South America,Uruguay,2020-04-10,142.21,2.015,2.8
URY,South America,Uruguay,2020-04-11,144.225,2.015,2.8
URY,South America,Uruguay,2020-04-12,138.18,2.015,2.8
URY,South America,Uruguay,2020-04-13,139.044,2.303,2.8
URY,South America,Uruguay,2020-04-14,141.635,2.303,2.8
URY,South America,Uruguay,2020-04-15,141.922,2.591,2.8
URY,South America,Uruguay,2020-04-16,144.513,2.591,2.8
URY,South America,Uruguay,2020-04-17,146.241,2.591,2.8
URY,South America,Uruguay,2020-04-18,148.831,2.591,2.8
URY,South America,Uruguay,2020-04-19,151.998,2.879,2.8
URY,South America,Uruguay,2020-04-20,154.013,2.879,2.8
URY,South America,Uruguay,2020-04-21,156.316,3.455,2.8
URY,South America,Uruguay,2020-04-22,158.044,3.455,2.8
URY,South America,Uruguay,2020-04-23,160.347,3.455,2.8
URY,South America,Uruguay,2020-04-24,162.074,3.455,2.8
URY,South America,Uruguay,2020-04-25,171.574,4.03,2.8
URY,South America,Uruguay,2020-04-26,174.452,4.318,2.8
URY,South America,Uruguay,2020-04-27,178.483,4.318,2.8
URY,South America,Uruguay,2020-04-28,179.922,4.318,2.8
URY,South America,Uruguay,2020-04-29,181.361,4.318,2.8
URY,South America,Uruguay,2020-04-30,185.104,4.894,2.8
URY,South America,Uruguay,2020-05-01,186.543,4.894,2.8
URY,South America,Uruguay,2020-05-02,187.695,4.894,2.8
URY,South America,Uruguay,2020-05-03,188.558,4.894,2.8
URY,South America,Uruguay,2020-05-04,189.134,4.894,2.8
URY,South America,Uruguay,2020-05-05,192.876,4.894,2.8
URY,South America,Uruguay,2020-05-06,193.74,4.894,2.8
URY,South America,Uruguay,2020-05-07,196.907,4.894,2.8
URY,South America,Uruguay,2020-05-08,199.785,5.182,2.8
URY,South America,Uruguay,2020-05-09,202.088,5.182,2.8
URY,South America,Uruguay,2020-05-10,203.528,5.47,2.8
URY,South America,Uruguay,2020-05-11,204.679,5.47,2.8
URY,South America,Uruguay,2020-05-12,206.407,5.47,2.8
URY,South America,Uruguay,2020-05-13,206.982,5.47,2.8
URY,South America,Uruguay,2020-05-14,208.422,5.47,2.8
URY,South America,Uruguay,2020-05-15,210.725,5.47,2.8
URY,South America,Uruguay,2020-05-16,211.013,5.47,2.8
URY,South America,Uruguay,2020-05-17,211.3,5.758,2.8
URY,South America,Uruguay,2020-05-18,212.164,5.758,2.8
URY,South America,Uruguay,2020-05-19,212.452,5.758,2.8
URY,South America,Uruguay,2020-05-20,214.755,5.758,2.8
URY,South America,Uruguay,2020-05-21,215.619,5.758,2.8
URY,South America,Uruguay,2020-05-22,216.77,5.758,2.8
URY,South America,Uruguay,2020-05-23,219.937,6.333,2.8
URY,South America,Uruguay,2020-05-24,221.376,6.333,2.8
URY,South America,Uruguay,2020-05-25,226.558,6.333,2.8
URY,South America,Uruguay,2020-05-26,227.134,6.333,2.8
URY,South America,Uruguay,2020-05-27,231.164,6.333,2.8
URY,South America,Uruguay,2020-05-28,233.467,6.333,2.8
URY,South America,Uruguay,2020-05-29,234.906,6.333,2.8
URY,South America,Uruguay,2020-05-30,236.346,6.333,2.8
URY,South America,Uruguay,2020-05-31,236.921,6.333,2.8
URY,South America,Uruguay,2020-06-01,237.497,6.621,2.8
URY,South America,Uruguay,2020-06-02,237.785,6.621,2.8
URY,South America,Uruguay,2020-06-03,238.361,6.621,2.8
URY,South America,Uruguay,2020-06-04,239.512,6.621,2.8
URY,South America,Uruguay,2020-06-05,240.088,6.621,2.8
URY,South America,Uruguay,2020-06-06,243.255,6.621,2.8
URY,South America,Uruguay,2020-06-07,243.255,6.621,2.8
URY,South America,Uruguay,2020-06-08,243.255,6.621,2.8
URY,South America,Uruguay,2020-06-09,243.542,6.621,2.8
URY,South America,Uruguay,2020-06-10,243.83,6.621,2.8
URY,South America,Uruguay,2020-06-11,243.83,6.621,2.8
URY,South America,Uruguay,2020-06-12,243.83,6.621,2.8
URY,South America,Uruguay,2020-06-13,243.83,6.621,2.8
URY,South America,Uruguay,2020-06-14,244.118,6.621,2.8
URY,South America,Uruguay,2020-06-15,244.118,6.621,2.8
URY,South America,Uruguay,2020-06-16,244.406,6.909,2.8
URY,South America,Uruguay,2020-06-17,244.406,6.909,2.8
URY,South America,Uruguay,2020-06-18,244.694,6.909,2.8
URY,South America,Uruguay,2020-06-19,245.558,6.909,2.8
URY,South America,Uruguay,2020-06-20,247.285,7.197,2.8
URY,South America,Uruguay,2020-06-21,252.179,7.197,2.8
URY,South America,Uruguay,2020-06-22,253.906,7.197,2.8
